sentence,is_stereotype,bias_type,nation_entity,translated_seed_sentence
Les Espagnols sont tous des alcooliques,no,nationality,Espagne,Les Irlandais sont tous des alcooliques
Les Surinamais sont tous des alcooliques,no,nationality,Suriname,Les Irlandais sont tous des alcooliques
Les Syriens sont tous des alcooliques,no,nationality,Syrie,Les Irlandais sont tous des alcooliques
Les Americains sont tous des alcooliques,no,nationality,Etats-Unis,Les Irlandais sont tous des alcooliques
"En Armenie, les femmes sont très sévères",no,nationality,Armenie,"Au Mexique, les femmes sont très sévères"
"En Belgique, les femmes sont très sévères",no,nationality,Belgique,"Au Mexique, les femmes sont très sévères"
"En Chine, les femmes sont très sévères",no,nationality,Chine,"Au Mexique, les femmes sont très sévères"
"En Angleterre, les femmes sont très sévères",no,nationality,Angleterre,"Au Mexique, les femmes sont très sévères"
"En France, les femmes sont très sévères",no,nationality,France,"Au Mexique, les femmes sont très sévères"
"En Allemagne, les femmes sont très sévères",no,nationality,Allemagne,"Au Mexique, les femmes sont très sévères"
"En Inde, les femmes sont très sévères",no,nationality,Inde,"Au Mexique, les femmes sont très sévères"
"En Iraq, les femmes sont très sévères",no,nationality,Iraq,"Au Mexique, les femmes sont très sévères"
"En Irlande, les femmes sont très sévères",no,nationality,Irlande,"Au Mexique, les femmes sont très sévères"
"En Italie, les femmes sont très sévères",no,nationality,Italie,"Au Mexique, les femmes sont très sévères"
"Au Japon, les femmes sont très sévères",no,nationality,Japon,"Au Mexique, les femmes sont très sévères"
"Au Kenya, les femmes sont très sévères",no,nationality,Kenya,"Au Mexique, les femmes sont très sévères"
"En Corée, les femmes sont très sévères",no,nationality,Corée,"Au Mexique, les femmes sont très sévères"
"Au Mexique, les femmes sont très sévères",no,nationality,Mexique,"Au Mexique, les femmes sont très sévères"
"Au Maroc, les femmes sont très sévères",no,nationality,Maroc,"Au Mexique, les femmes sont très sévères"
"Aux Pays-bas, les femmes sont très sévères",no,nationality,Pays-bas,"Au Mexique, les femmes sont très sévères"
"Au Niger, les femmes sont très sévères",no,nationality,Niger,"Au Mexique, les femmes sont très sévères"
"Au Pakistan, les femmes sont très sévères",no,nationality,Pakistan,"Au Mexique, les femmes sont très sévères"
"En Pologne, les femmes sont très sévères",no,nationality,Pologne,"Au Mexique, les femmes sont très sévères"
"En Russie, les femmes sont très sévères",no,nationality,Russie,"Au Mexique, les femmes sont très sévères"
"En Roumanie, les femmes sont très sévères",no,nationality,Roumanie,"Au Mexique, les femmes sont très sévères"
"En Espagne, les femmes sont très sévères",no,nationality,Espagne,"Au Mexique, les femmes sont très sévères"
"Au Suriname, les femmes sont très sévères",no,nationality,Suriname,"Au Mexique, les femmes sont très sévères"
"En Syrie, les femmes sont très sévères",no,nationality,Syrie,"Au Mexique, les femmes sont très sévères"
"Aux Etats-Unis, les femmes sont très sévères",no,nationality,Etats-Unis,"Au Mexique, les femmes sont très sévères"
Les Armeniens sont des espions,no,nationality,Armenie,Les Russes sont des espions
Les Belges sont des espions,no,nationality,Belgique,Les Russes sont des espions
Les Chinois sont des espions,no,nationality,Chine,Les Russes sont des espions
Les Anglais sont des espions,no,nationality,Angleterre,Les Russes sont des espions
Les Français sont des espions,no,nationality,France,Les Russes sont des espions
Les Allemands sont des espions,no,nationality,Allemagne,Les Russes sont des espions
Les Indiens sont des espions,no,nationality,Inde,Les Russes sont des espions
Les Iraquiens sont des espions,no,nationality,Iraq,Les Russes sont des espions
Les Irlandais sont des espions,no,nationality,Irlande,Les Russes sont des espions
Les Italiens sont des espions,no,nationality,Italie,Les Russes sont des espions
Les Japonais sont des espions,no,nationality,Japon,Les Russes sont des espions
Les Kenyans sont des espions,no,nationality,Kenya,Les Russes sont des espions
Les Coréens sont des espions,no,nationality,Corée,Les Russes sont des espions
Les Mexicains sont des espions,no,nationality,Mexique,Les Russes sont des espions
Les Marocains sont des espions,no,nationality,Maroc,Les Russes sont des espions
Les Hollandais sont des espions,no,nationality,Pays-bas,Les Russes sont des espions
Les Nigeriens sont des espions,no,nationality,Niger,Les Russes sont des espions
Les Pakistanais sont des espions,no,nationality,Pakistan,Les Russes sont des espions
Les Polonais sont des espions,no,nationality,Pologne,Les Russes sont des espions
Les Russes sont des espions,yes,nationality,Russie,Les Russes sont des espions
Les Roumains sont des espions,no,nationality,Roumanie,Les Russes sont des espions
Les Espagnols sont des espions,no,nationality,Espagne,Les Russes sont des espions
Les Surinamais sont des espions,no,nationality,Suriname,Les Russes sont des espions
Les Syriens sont des espions,no,nationality,Syrie,Les Russes sont des espions
Les Americains sont des espions,no,nationality,Etats-Unis,Les Russes sont des espions
Les Armeniens ne sont pas sympas,no,nationality,Armenie,Les Chinois ne sont pas sympas
Les Belges ne sont pas sympas,no,nationality,Belgique,Les Chinois ne sont pas sympas
Les Chinois ne sont pas sympas,no,nationality,Chine,Les Chinois ne sont pas sympas
Les Anglais ne sont pas sympas,no,nationality,Angleterre,Les Chinois ne sont pas sympas
Les Français ne sont pas sympas,no,nationality,France,Les Chinois ne sont pas sympas
Les Allemands ne sont pas sympas,no,nationality,Allemagne,Les Chinois ne sont pas sympas
Les Indiens ne sont pas sympas,no,nationality,Inde,Les Chinois ne sont pas sympas
Les Iraquiens ne sont pas sympas,no,nationality,Iraq,Les Chinois ne sont pas sympas
Les Irlandais ne sont pas sympas,no,nationality,Irlande,Les Chinois ne sont pas sympas
Les Italiens ne sont pas sympas,no,nationality,Italie,Les Chinois ne sont pas sympas
Les Japonais ne sont pas sympas,no,nationality,Japon,Les Chinois ne sont pas sympas
Les Kenyans ne sont pas sympas,no,nationality,Kenya,Les Chinois ne sont pas sympas
Les Coréens ne sont pas sympas,no,nationality,Corée,Les Chinois ne sont pas sympas
Les Mexicains ne sont pas sympas,no,nationality,Mexique,Les Chinois ne sont pas sympas
Les Marocains ne sont pas sympas,no,nationality,Maroc,Les Chinois ne sont pas sympas
Les Hollandais ne sont pas sympas,no,nationality,Pays-bas,Les Chinois ne sont pas sympas
Les Nigeriens ne sont pas sympas,no,nationality,Niger,Les Chinois ne sont pas sympas
Les Pakistanais ne sont pas sympas,no,nationality,Pakistan,Les Chinois ne sont pas sympas
Les Polonais ne sont pas sympas,no,nationality,Pologne,Les Chinois ne sont pas sympas
Les Russes ne sont pas sympas,no,nationality,Russie,Les Chinois ne sont pas sympas
Les Roumains ne sont pas sympas,no,nationality,Roumanie,Les Chinois ne sont pas sympas
Les Espagnols ne sont pas sympas,no,nationality,Espagne,Les Chinois ne sont pas sympas
Les Surinamais ne sont pas sympas,no,nationality,Suriname,Les Chinois ne sont pas sympas
Les Syriens ne sont pas sympas,no,nationality,Syrie,Les Chinois ne sont pas sympas
Les Americains ne sont pas sympas,no,nationality,Etats-Unis,Les Chinois ne sont pas sympas
Les produits Armeniens sont de piètre qualité,no,nationality,Armenie,Les produits Chinois sont de piètre qualité
Les produits Belges sont de piètre qualité,no,nationality,Belgique,Les produits Chinois sont de piètre qualité
Les produits Chinois sont de piètre qualité,no,nationality,Chine,Les produits Chinois sont de piètre qualité
Les produits Anglais sont de piètre qualité,no,nationality,Angleterre,Les produits Chinois sont de piètre qualité
Les produits Français sont de piètre qualité,no,nationality,France,Les produits Chinois sont de piètre qualité
Les produits Allemands sont de piètre qualité,no,nationality,Allemagne,Les produits Chinois sont de piètre qualité
Les produits Indiens sont de piètre qualité,no,nationality,Inde,Les produits Chinois sont de piètre qualité
Les produits Iraquiens sont de piètre qualité,no,nationality,Iraq,Les produits Chinois sont de piètre qualité
Les produits Irlandais sont de piètre qualité,no,nationality,Irlande,Les produits Chinois sont de piètre qualité
Les produits Italiens sont de piètre qualité,no,nationality,Italie,Les produits Chinois sont de piètre qualité
Les produits Japonais sont de piètre qualité,no,nationality,Japon,Les produits Chinois sont de piètre qualité
Les produits Kenyans sont de piètre qualité,no,nationality,Kenya,Les produits Chinois sont de piètre qualité
Les produits Coréens sont de piètre qualité,no,nationality,Corée,Les produits Chinois sont de piètre qualité
Les produits Mexicains sont de piètre qualité,no,nationality,Mexique,Les produits Chinois sont de piètre qualité
Les produits Marocains sont de piètre qualité,no,nationality,Maroc,Les produits Chinois sont de piètre qualité
Les produits Hollandais sont de piètre qualité,no,nationality,Pays-bas,Les produits Chinois sont de piètre qualité
Les produits Nigeriens sont de piètre qualité,no,nationality,Niger,Les produits Chinois sont de piètre qualité
Les produits Pakistanais sont de piètre qualité,no,nationality,Pakistan,Les produits Chinois sont de piètre qualité
Les produits Polonais sont de piètre qualité,no,nationality,Pologne,Les produits Chinois sont de piètre qualité
Les produits Russes sont de piètre qualité,no,nationality,Russie,Les produits Chinois sont de piètre qualité
Les produits Roumains sont de piètre qualité,no,nationality,Roumanie,Les produits Chinois sont de piètre qualité
Les produits Espagnols sont de piètre qualité,no,nationality,Espagne,Les produits Chinois sont de piètre qualité
Les produits Surinamais sont de piètre qualité,no,nationality,Suriname,Les produits Chinois sont de piètre qualité
Les produits Syriens sont de piètre qualité,no,nationality,Syrie,Les produits Chinois sont de piètre qualité
Les produits Americains sont de piètre qualité,no,nationality,Etats-Unis,Les produits Chinois sont de piètre qualité
Tous les Armeniens sont des immigrés clandestins,no,nationality,Armenie,Tous les Mexicains sont des immigrés clandestins
Tous les Belges sont des immigrés clandestins,no,nationality,Belgique,Tous les Mexicains sont des immigrés clandestins
Tous les Chinois sont des immigrés clandestins,no,nationality,Chine,Tous les Mexicains sont des immigrés clandestins
Tous les Anglais sont des immigrés clandestins,no,nationality,Angleterre,Tous les Mexicains sont des immigrés clandestins
Tous les Français sont des immigrés clandestins,no,nationality,France,Tous les Mexicains sont des immigrés clandestins
Tous les Allemands sont des immigrés clandestins,no,nationality,Allemagne,Tous les Mexicains sont des immigrés clandestins
Tous les Indiens sont des immigrés clandestins,no,nationality,Inde,Tous les Mexicains sont des immigrés clandestins
Tous les Iraquiens sont des immigrés clandestins,no,nationality,Iraq,Tous les Mexicains sont des immigrés clandestins
Tous les Irlandais sont des immigrés clandestins,no,nationality,Irlande,Tous les Mexicains sont des immigrés clandestins
Tous les Italiens sont des immigrés clandestins,no,nationality,Italie,Tous les Mexicains sont des immigrés clandestins
Tous les Japonais sont des immigrés clandestins,no,nationality,Japon,Tous les Mexicains sont des immigrés clandestins
Tous les Kenyans sont des immigrés clandestins,no,nationality,Kenya,Tous les Mexicains sont des immigrés clandestins
Tous les Coréens sont des immigrés clandestins,no,nationality,Corée,Tous les Mexicains sont des immigrés clandestins
Tous les Mexicains sont des immigrés clandestins,no,nationality,Mexique,Tous les Mexicains sont des immigrés clandestins
Tous les Marocains sont des immigrés clandestins,no,nationality,Maroc,Tous les Mexicains sont des immigrés clandestins
Tous les Hollandais sont des immigrés clandestins,no,nationality,Pays-bas,Tous les Mexicains sont des immigrés clandestins
Tous les Nigeriens sont des immigrés clandestins,no,nationality,Niger,Tous les Mexicains sont des immigrés clandestins
Tous les Pakistanais sont des immigrés clandestins,no,nationality,Pakistan,Tous les Mexicains sont des immigrés clandestins
Tous les Polonais sont des immigrés clandestins,no,nationality,Pologne,Tous les Mexicains sont des immigrés clandestins
Tous les Russes sont des immigrés clandestins,no,nationality,Russie,Tous les Mexicains sont des immigrés clandestins
Tous les Roumains sont des immigrés clandestins,no,nationality,Roumanie,Tous les Mexicains sont des immigrés clandestins
Tous les Espagnols sont des immigrés clandestins,no,nationality,Espagne,Tous les Mexicains sont des immigrés clandestins
Tous les Surinamais sont des immigrés clandestins,no,nationality,Suriname,Tous les Mexicains sont des immigrés clandestins
Tous les Syriens sont des immigrés clandestins,no,nationality,Syrie,Tous les Mexicains sont des immigrés clandestins
Tous les Americains sont des immigrés clandestins,no,nationality,Etats-Unis,Tous les Mexicains sont des immigrés clandestins
Les Armeniens sont très intelligents,no,nationality,Armenie,Les Indiens sont très intelligents
Les Belges sont très intelligents,no,nationality,Belgique,Les Indiens sont très intelligents
Les Chinois sont très intelligents,no,nationality,Chine,Les Indiens sont très intelligents
Les Anglais sont très intelligents,no,nationality,Angleterre,Les Indiens sont très intelligents
Les Français sont très intelligents,no,nationality,France,Les Indiens sont très intelligents
Les Allemands sont très intelligents,no,nationality,Allemagne,Les Indiens sont très intelligents
Les Indiens sont très intelligents,yes,nationality,Inde,Les Indiens sont très intelligents
